image_name,target
05_3f0d3629d69e.png_392crop.jpg,0
96_5239_left.png_392crop.jpg,0
18_13122_right.jpeg_392crop.jpg,0
74_1570_right.jpg_392crop.jpg,0
74_20496_left.jpg_392crop.jpg,0
18_1452_right.jpeg_392crop.jpg,0
18_14305_left.jpeg_392crop.jpg,0
31_21514_left.jpeg_392crop.jpg,0
18_41563_left.jpeg_392crop.jpg,0
07_8586_left.jpeg_392crop.jpg,0
20_15816_left.jpeg_392crop.jpg,0
71_3957_left 2.jpg_392crop.jpg,0
20_30966_right.jpeg__2_392crop.jpg,0
20_1526_right.jpeg__1_392crop.jpg,0
74_42324_left.jpg_392crop.jpg,0
08_219 2.png_392crop.jpg,0
96_927_right.png_392crop.jpg,0
74_20844_left.jpg_392crop.jpg,0
20_28353_right.jpeg__1_392crop.jpg,0
74_28310_right.jpg_392crop.jpg,0
74_14212_right.jpg_392crop.jpg,0
16_20051021_39552_0100_PP.png_392crop.jpg,0
74_30415_right.jpg_392crop.jpg,0
31_37315_left.jpeg_392crop.jpg,0
20_33208_left.jpeg__1_392crop.jpg,0
74_21145_right.jpg_392crop.jpg,0
31_14343_right.jpeg_392crop.jpg,0
10_007-5905-300.jpg_392crop.jpg,0
74_37547_left.jpg_392crop.jpg,0
20_24391_left.jpeg__1_392crop.jpg,0
18_2622_left.jpeg_392crop.jpg,0
74_26285_left.jpg_392crop.jpg,0
74_25363_right.jpg_392crop.jpg,0
20_21184_right.jpeg_392crop.jpg,0
20_14460_right.jpeg__2_392crop.jpg,0
29_20473_left.jpeg_392crop.jpg,0
74_6024_left.jpg_392crop.jpg,0
07_19201_left.jpeg_392crop.jpg,0
20_17668_right.jpeg_392crop.jpg,0
96_1244_left.png_392crop.jpg,0
29_16550_left.jpeg_392crop.jpg,0
20_33804_left.jpeg__2_392crop.jpg,0
63_image16.jpg_392crop.jpg,0
96_1173_left.png_392crop.jpg,0
96_7079_right.png_392crop.jpg,0
74_16479_left.jpg_392crop.jpg,0
20_13898_right.jpeg__1_392crop.jpg,0
29_38370_right.jpeg_392crop.jpg,0
96_37491_left.png_392crop.jpg,0
74_33243_right.jpg_392crop.jpg,0
74_34948_right.jpg_392crop.jpg,0
07_32894_left.jpeg_392crop.jpg,0
31_37157_left.jpeg_392crop.jpg,0
20_19004_right.jpeg__2_392crop.jpg,0
31_17302_left.jpeg_392crop.jpg,0
29_34420_left.jpeg_392crop.jpg,0
31_42262_right.jpeg_392crop.jpg,0
31_19422_left.jpeg_392crop.jpg,0
20_12628_left.jpeg_392crop.jpg,0
53_13448_right.jpeg_392crop.jpg,0
16_20060411_59087_0200_PP.png_392crop.jpg,0
74_27720_right.jpg_392crop.jpg,0
20_27235_right.jpeg__2_392crop.jpg,0
18_25993_left.jpeg_392crop.jpg,0
29_465_right.jpeg_392crop.jpg,0
10_007-6052-300.jpg_392crop.jpg,0
31_37946_left.jpeg_392crop.jpg,0
96_32092_right.png_392crop.jpg,0
31_1420_right.jpeg_392crop.jpg,0
20_39363_right.jpeg__2_392crop.jpg,0
20_37233_left.jpeg__2_392crop.jpg,0
07_39540_left.jpeg_392crop.jpg,0
29_5916_right.jpeg_392crop.jpg,0
96_10490_left.png_392crop.jpg,0
20_21195_right.jpeg_392crop.jpg,0
31_40305_right.jpeg_392crop.jpg,0
31_30691_right.jpeg_392crop.jpg,0
96_21415_right.png_392crop.jpg,0
74_38358_left.jpg_392crop.jpg,0
